3891,4303
1907,854,2
1907,891,1
1907,906,3
1907,915,1
1907,936,1
1907,947,1
1907,970,1
1907,1162,1
1907,1266,1
1907,1336,1
1907,1460,1
1907,1529,2
1907,1626,1
1907,1667,1
1907,1693,1
1907,1713,1
1907,1875,1
1907,1963,1
1907,1983,1
1907,2041,1
1907,2074,1
1907,2078,4
1907,2615,1
1907,2715,1
1907,2782,1
1907,2810,1
1907,2858,1
1907,2896,5
1907,2964,1
1907,3002,1
1907,3016,1
1907,3095,1
1907,3114,1
1907,3212,2
1907,3216,3
1907,3280,1
1907,3282,1
1907,3318,1
1907,3384,4
1907,3422,1
1907,3439,1
1907,3481,1
1907,3614,1
1907,3738,1
1907,3818,3
1907,3822,1
1907,3861,1
1907,3982,1
1907,4221,1
1907,4246,1
1907,4297,1
1908,57,2
1908,72,2
1908,185,1
1908,253,1
1908,275,3
1908,1150,1
1908,1360,1
1908,1413,1
1908,1432,1
1908,1697,1
1908,1836,1
1908,1905,1
1908,1963,1
1908,2345,1
1908,2359,2
1908,2561,1
1908,2715,1
1908,3300,1
1908,3818,1
1908,3978,2
1908,4022,2
1909,253,1
1909,439,1
1909,915,1
1909,927,1
1909,928,1
1909,975,2
1909,1050,1
1909,1290,1
1909,1362,1
1909,1524,1
1909,1783,1
1909,1857,1
1909,2045,1
1909,2074,3
1909,2374,1
1909,2466,1
1909,2505,1
1909,2533,1
1909,2571,1
1909,2734,1
1909,2759,1
1909,2811,1
1909,2971,1
1909,2985,1
1909,2990,1
1909,3022,1
1909,3076,1
1909,3102,1
1909,3238,2
1909,3410,1
1909,3801,1
1909,3818,1
1909,3875,1
1909,3985,1
1909,4247,1
1909,4297,1
1910,253,1
1910,270,2
1910,281,1
1910,287,1
1910,479,1
1910,548,1
1910,793,1
1910,795,1
1910,923,1
1910,970,1
1910,982,1
1910,1035,1
1910,1076,1
1910,1394,2
1910,1460,1
1910,1513,2
1910,1673,1
1910,1753,1
1910,1804,1
1910,1908,1
1910,1963,4
1910,2144,1
1910,2269,1
1910,2371,1
1910,2425,2
1910,2464,1
1910,2545,1
1910,2732,1
1910,2734,6
1910,2820,1
1910,2829,1
1910,3057,4
1910,3077,1
1910,3127,1
1910,3272,1
1910,3312,1
1910,3314,3
1910,3348,1
1910,3415,4
1910,3442,1
1910,3553,1
1910,3725,2
1910,3808,1
1910,3884,3
1910,4005,1
1911,115,1
1911,185,1
1911,218,1
1911,251,1
1911,253,2
1911,257,1
1911,263,1
1911,311,2
1911,359,1
1911,393,2
1911,472,1
1911,607,1
1911,609,1
1911,841,1
1911,877,1
1911,917,1
1911,1033,1
1911,1141,1
1911,1162,1
1911,1200,2
1911,1304,1
1911,1539,1
1911,1633,1
1911,1780,1
1911,1808,1
1911,1830,1
1911,1836,2
1911,1988,1
1911,2046,1
1911,2069,1
1911,2098,1
1911,2121,1
1911,2182,1
1911,2266,2
1911,2411,1
1911,2515,1
1911,2558,1
1911,2724,2
1911,2782,1
1911,2955,1
1911,2962,1
1911,3075,1
1911,3079,1
1911,3161,2
1911,3224,1
1911,3332,1
1911,3415,2
1911,3514,1
1911,3646,1
1911,3699,1
1911,4033,1
1911,4064,1
1912,8,1
1912,167,1
1912,256,2
1912,493,3
1912,537,1
1912,694,1
1912,697,1
1912,780,1
1912,890,1
1912,1162,1
1912,1602,2
1912,1679,1
1912,1780,1
1912,1961,1
1912,2267,2
1912,2498,8
1912,2771,1
1912,2820,1
1912,2891,1
1912,2962,1
1912,2987,1
1912,3313,1
1912,3455,1
1912,3604,2
1912,3795,1
1912,3903,1
1912,4006,1
1912,4147,1
1913,164,1
1913,185,1
1913,218,1
1913,256,1
1913,263,1
1913,432,1
1913,780,2
1913,872,2
1913,905,1
1913,917,1
1913,1035,1
1913,1095,1
1913,1141,1
1913,1211,1
1913,1278,1
1913,1529,2
1913,1693,1
1913,1848,1
1913,2057,1
1913,2074,1
1913,2082,1
1913,2161,1
1913,2329,2
1913,2633,1
1913,2752,1
1913,2820,1
1913,2838,1
1913,2846,1
1913,2987,1
1913,3131,5
1913,3440,1
1913,3818,2
1913,4160,1
1913,4170,4
1914,118,1
1914,200,4
1914,202,1
1914,408,1
1914,463,1
1914,572,1
1914,748,1
1914,749,1
1914,759,1
1914,780,3
1914,799,1
1914,838,1
1914,932,1
1914,957,1
1914,1017,1
1914,1019,1
1914,1033,1
1914,1196,1
1914,1235,1
1914,1304,1
1914,1340,1
1914,1381,1
1914,1789,1
1914,1842,1
1914,2031,1
1914,2062,1
1914,2082,3
1914,2200,1
1914,2498,1
1914,2516,1
1914,2584,1
1914,2703,1
1914,2734,2
1914,2846,2
1914,2896,2
1914,2987,2
1914,3054,1
1914,3121,1
1914,3351,1
1914,3382,1
1914,3389,1
1914,3441,1
1914,3507,2
1914,3519,1
1914,3528,1
1914,3625,1
1914,3699,2
1914,3714,1
1914,3715,1
1914,3787,1
1914,3818,2
1914,3840,1
1914,3875,1
1914,3886,1
1915,164,1
1915,551,1
1915,644,1
1915,664,2
1915,747,1
1915,855,1
1915,870,1
1915,872,1
1915,906,6
1915,1030,1
1915,1141,1
1915,1247,1
1915,1357,1
1915,1529,1
1915,1643,1
1915,1713,1
1915,1784,1
1915,1818,3
1915,1830,1
1915,1866,1
1915,1889,1
1915,1910,3
1915,2026,5
1915,2041,5
1915,2057,1
1915,2078,2
1915,2106,1
1915,2145,1
1915,2324,1
1915,2329,2
1915,2498,2
1915,2518,1
1915,2522,1
1915,2537,1
1915,2729,1
1915,2744,1
1915,2747,1
1915,2827,1
1915,2868,1
1915,2967,2
1915,3145,1
1915,3250,1
1915,3286,1
1915,3290,2
1915,3625,1
1915,3818,1
1915,3874,1
1915,3886,2
1915,3949,1
1915,4181,1
1916,77,1
1916,263,1
1916,388,4
1916,679,2
1916,872,1
1916,882,1
1916,890,1
1916,906,1
1916,1038,1
1916,1070,1
1916,1077,1
1916,1162,3
1916,1167,1
1916,1351,1
1916,1364,2
1916,1456,1
1916,1476,1
1916,1534,1
1916,1582,1
1916,1611,4
1916,1764,1
1916,1848,1
1916,1910,1
1916,2074,1
1916,2164,1
1916,2168,1
1916,2338,1
1916,2435,1
1916,2485,1
1916,2543,1
1916,2641,1
1916,2648,1
1916,2667,1
1916,2668,1
1916,2692,1
1916,2777,1
1916,2896,2
1916,2903,1
1916,2918,1
1916,2984,1
1916,2985,2
1916,3023,1
1916,3127,1
1916,3334,1
1916,3523,1
1916,3531,1
1916,3543,1
1916,3607,1
1916,3746,1
1916,3926,1
1916,4019,2
1916,4116,1
1916,4178,1
1916,4224,2
1916,4254,1
1916,4257,1
1916,4298,1
1917,242,1
1917,270,1
1917,275,1
1917,446,1
1917,614,1
1917,849,1
1917,890,1
1917,1162,4
1917,1193,1
1917,1375,1
1917,1611,1
1917,1653,1
1917,1671,1
1917,1693,1
1917,1836,1
1917,1912,1
1917,2144,1
1917,2245,1
1917,2449,1
1917,2479,1
1917,2505,1
1917,2589,1
1917,2661,1
1917,2734,1
1917,2759,1
1917,2810,1
1917,2849,1
1917,2971,1
1917,3161,1
1917,3282,1
1917,3404,1
1917,3446,1
1917,3625,1
1917,3776,1
1917,3814,1
1917,3818,1
1917,4270,1
1918,60,1
1918,77,1
1918,198,2
1918,366,1
1918,477,1
1918,479,3
1918,482,2
1918,544,1
1918,550,1
1918,607,2
1918,694,1
1918,747,1
1918,748,1
1918,890,1
1918,920,2
1918,923,1
1918,956,2
1918,1034,2
1918,1162,5
1918,1167,1
1918,1193,1
1918,1372,1
1918,1414,1
1918,1529,1
1918,1611,1
1918,1673,1
1918,1729,3
1918,1877,1
1918,2006,2
1918,2183,1
1918,2251,1
1918,2258,1
1918,2353,1
1918,2571,1
1918,2645,1
1918,2679,1
1918,2734,1
1918,2735,2
1918,2740,1
1918,2817,1
1918,2857,1
1918,2962,1
1918,2971,1
1918,2985,3
1918,3057,1
1918,3295,1
1918,3313,1
1918,3446,1
1918,3858,2
1918,3926,1
1918,3966,1
1918,4068,1
1918,4093,2
1918,4244,1
1918,4247,1
1919,212,1
1919,263,1
1919,273,1
1919,469,1
1919,479,1
1919,495,2
1919,525,1
1919,596,1
1919,766,1
1919,944,1
1919,968,1
1919,1162,2
1919,1208,1
1919,1247,1
1919,1265,1
1919,1284,1
1919,1380,2
1919,1804,1
1919,1886,1
1919,1889,1
1919,1927,1
1919,1963,2
1919,1966,1
1919,2074,1
1919,2108,1
1919,2161,1
1919,2190,1
1919,2211,1
1919,2249,1
1919,2264,1
1919,2356,1
1919,2457,1
1919,2668,1
1919,2676,1
1919,2768,1
1919,2820,2
1919,2891,1
1919,2896,5
1919,2965,1
1919,3121,1
1919,3384,2
1919,3446,1
1919,3507,3
1919,3611,1
1919,3613,2
1919,3718,1
1919,3818,2
1919,3839,1
1919,3933,1
1919,3955,2
1919,4181,1
1919,4270,1
1919,4295,1
1920,71,1
1920,84,1
1920,105,1
1920,137,1
1920,185,1
1920,188,1
1920,235,2
1920,253,1
1920,309,1
1920,388,3
1920,455,1
1920,469,1
1920,482,1
1920,569,1
1920,682,1
1920,826,1
1920,841,2
1920,925,1
1920,1063,1
1920,1077,1
1920,1162,6
1920,1165,1
1920,1408,1
1920,1602,1
1920,1680,1
1920,1701,1
1920,1780,1
1920,1827,1
1920,1829,1
1920,1915,1
1920,1939,3
1920,2026,1
1920,2045,1
1920,2136,1
1920,2190,1
1920,2374,1
1920,2505,1
1920,2641,1
1920,2734,1
1920,2768,1
1920,2985,2
1920,3012,1
1920,3022,1
1920,3051,1
1920,3161,1
1920,3238,1
1920,3449,1
1920,3484,1
1920,3818,2
1920,3826,1
1920,3880,1
1920,3904,1
1920,3955,1
1920,3961,1
1920,3987,1
1920,4027,1
1920,4108,1
1920,4137,3
1920,4270,1
1921,326,1
1921,382,1
1921,597,1
1921,1043,2
1921,1193,1
1921,1511,1
1921,1513,1
1921,1584,1
1921,1698,1
1921,1825,1
1921,2006,1
1921,2123,1
1921,2356,3
1921,2359,1
1921,2459,1
1921,2516,1
1921,2522,1
1921,2595,1
1921,2895,2
1921,2896,1
1921,2985,3
1921,2987,2
1921,3129,1
1921,3216,1
1921,3250,1
1921,3540,1
1921,3736,1
1921,3811,1
1921,3879,1
1921,3978,1
1921,4221,1
1922,388,1
1922,439,1
1922,479,1
1922,482,1
1922,492,2
1922,495,1
1922,508,1
1922,740,2
1922,970,1
1922,1162,2
1922,1196,5
1922,1203,1
1922,1364,1
1922,1372,1
1922,1514,1
1922,1534,3
1922,1544,1
1922,1606,1
1922,1694,1
1922,1711,2
1922,1764,1
1922,1825,1
1922,2082,1
1922,2145,1
1922,2276,1
1922,2300,1
1922,2322,1
1922,2371,1
1922,2691,1
1922,2849,2
1922,2955,1
1922,2996,1
1922,3002,2
1922,3073,1
1922,3127,1
1922,3216,1
1922,3238,2
1922,3423,1
1922,3688,3
1922,3770,3
1922,3787,5
1922,3818,3
1922,3946,2
1922,3994,1
1922,4045,1
1922,4156,1
1922,4221,3
1922,4272,2
1923,200,1
1923,229,1
1923,380,1
1923,401,1
1923,489,1
1923,664,1
1923,740,1
1923,890,2
1923,957,1
1923,1035,4
1923,1211,1
1923,1409,2
1923,1677,3
1923,1857,1
1923,1869,1
1923,2003,1
1923,2041,1
1923,2063,1
1923,2092,1
1923,2112,1
1923,2113,2
1923,2123,1
1923,2284,1
1923,2440,1
1923,2457,1
1923,2518,1
1923,2694,1
1923,2849,1
1923,2896,1
1923,2990,1
1923,3070,1
1923,3240,1
1923,3325,1
1923,3417,1
1923,3604,1
1923,3688,2
1923,3736,1
1923,3811,1
1923,3818,2
1923,3841,1
1923,4221,1
1924,137,1
1924,164,1
1924,251,1
1924,436,1
1924,439,1
1924,541,1
1924,572,1
1924,749,1
1924,780,2
1924,839,1
1924,1235,1
1924,1309,1
1924,1487,1
1924,1521,1
1924,1755,2
1924,1848,2
1924,2031,1
1924,2268,1
1924,2486,1
1924,2516,2
1924,2676,1
1924,2706,1
1924,2790,1
1924,2846,4
1924,2987,2
1924,3121,1
1924,3216,1
1924,3243,1
1924,3290,1
1924,3507,2
1924,3528,1
1924,3695,1
1924,3737,1
1924,3818,3
1924,3858,1
1924,3886,1
1924,3891,1
1924,3911,1
1924,4142,1
1924,4221,1
1924,4270,1
1925,204,1
1925,212,2
1925,228,1
1925,263,1
1925,301,3
1925,469,1
1925,482,1
1925,554,1
1925,654,1
1925,673,1
1925,679,1
1925,748,1
1925,780,8
1925,872,1
1925,906,5
1925,943,2
1925,970,1
1925,1033,1
1925,1036,1
1925,1182,1
1925,1357,1
1925,1518,1
1925,1602,2
1925,1660,1
1925,1673,1
1925,1883,1
1925,2026,1
1925,2062,2
1925,2226,1
1925,2329,5
1925,2397,1
1925,2411,1
1925,2440,2
1925,2452,1
1925,2574,1
1925,2734,1
1925,2955,1
1925,2968,1
1925,2985,2
1925,3405,1
1925,3421,1
1925,3436,1
1925,3507,3
1925,3540,1
1925,3575,1
1925,3684,1
1925,3688,1
1925,3795,1
1925,3798,5
1925,3799,1
1925,3839,1
1925,3858,1
1925,3874,1
1925,3875,1
1925,3916,1
1925,3990,1
1926,77,1
1926,232,1
1926,251,1
1926,253,1
1926,366,1
1926,379,1
1926,380,1
1926,388,1
1926,438,3
1926,479,1
1926,482,1
1926,495,1
1926,637,2
1926,721,1
1926,770,1
1926,801,1
1926,838,1
1926,884,1
1926,890,1
1926,923,2
1926,956,1
1926,1017,1
1926,1094,1
1926,1142,1
1926,1162,2
1926,1422,1
1926,1503,1
1926,1611,2
1926,1679,1
1926,1693,1
1926,1908,1
1926,2058,1
1926,2064,1
1926,2093,1
1926,2145,1
1926,2325,1
1926,2397,1
1926,2466,2
1926,2511,1
1926,2534,1
1926,2547,4
1926,2676,1
1926,2679,1
1926,2734,2
1926,2857,3
1926,2985,4
1926,3036,1
1926,3051,1
1926,3078,1
1926,3108,1
1926,3142,1
1926,3300,1
1926,3314,1
1926,3348,1
1926,3412,1
1926,3415,2
1926,3465,1
1926,3592,1
1926,3633,1
1926,3714,1
1926,3767,1
1926,3818,1
1926,3826,1
1926,3961,1
1926,4184,1
1926,4243,1
1927,185,1
1927,906,1
1927,1035,1
1927,1111,1
1927,1115,1
1927,1360,2
1927,1432,1
1927,1513,2
1927,1673,1
1927,2041,2
1927,2300,2
1927,2321,2
1927,2329,1
1927,2359,2
1927,2371,1
1927,2503,1
1927,2715,2
1927,3313,2
1927,3446,1
1927,3776,1
1927,3840,1
1927,3978,2
1928,77,3
1928,82,1
1928,273,1
1928,388,1
1928,402,1
1928,780,1
1928,867,2
1928,956,1
1928,1077,1
1928,1162,3
1928,1193,1
1928,1211,2
1928,1485,1
1928,2142,1
1928,2362,1
1928,2511,1
1928,2627,1
1928,2734,2
1928,2918,1
1928,2925,1
1928,2985,1
1928,3012,1
1928,3210,1
1928,3518,1
1928,3826,2
1929,164,1
1929,228,1
1929,232,1
1929,257,1
1929,273,2
1929,379,1
1929,388,4
1929,416,1
1929,438,1
1929,469,1
1929,654,1
1929,740,1
1929,742,1
1929,743,1
1929,795,1
1929,818,1
1929,1162,4
1929,1196,2
1929,1211,1
1929,1239,1
1929,1267,1
1929,1456,1
1929,1471,1
1929,1754,1
1929,1776,2
1929,1818,1
1929,1830,1
1929,1908,1
1929,2074,1
1929,2589,1
1929,2789,2
1929,2849,3
1929,2858,1
1929,3002,3
1929,3432,1
1929,3557,1
1929,3646,1
1929,3688,1
1929,3787,3
1929,3798,1
1929,3808,1
1929,3818,2
1929,3974,1
1929,4078,1
1929,4172,1
1929,4176,2
1929,4221,2
1929,4270,2
1930,240,1
1930,267,1
1930,275,1
1930,339,1
1930,420,1
1930,473,1
1930,554,1
1930,563,1
1930,644,1
1930,835,1
1930,906,3
1930,920,1
1930,987,1
1930,1274,1
1930,1284,1
1930,1421,1
1930,1717,1
1930,1754,1
1930,1789,3
1930,1794,1
1930,2041,2
1930,2078,1
1930,2300,1
1930,2311,2
1930,2314,1
1930,2533,1
1930,2534,1
1930,2767,1
1930,2971,1
1930,2985,1
1930,3210,1
1930,3248,3
1930,3446,1
1930,3459,1
1930,3808,1
1930,3841,2
1930,3867,1
1930,3875,1
1930,4221,1
1931,298,1
1931,425,1
1931,438,1
1931,1208,1
1931,1327,1
1931,1415,1
1931,1733,1
1931,1968,1
1931,2074,1
1931,2676,1
1931,2754,1
1931,2820,2
1931,3053,1
1931,3280,1
1931,3412,1
1931,3798,1
1931,3813,1
1931,3930,1
1931,3978,1
1932,105,1
1932,185,3
1932,228,1
1932,253,1
1932,273,2
1932,380,1
1932,388,1
1932,438,3
1932,454,1
1932,482,1
1932,774,1
1932,826,2
1932,867,1
1932,877,1
1932,927,1
1932,960,1
1932,975,1
1932,1061,1
1932,1120,1
1932,1211,3
1932,1267,1
1932,1284,2
1932,1421,2
1932,1424,1
1932,1440,1
1932,1584,1
1932,1635,1
1932,1705,1
1932,1789,1
1932,1834,1
1932,1895,1
1932,1933,1
1932,2054,1
1932,2182,1
1932,2471,1
1932,2534,1
1932,2538,1
1932,2539,1
1932,2547,1
1932,2589,1
1932,2611,3
1932,2629,2
1932,2679,1
1932,2744,1
1932,2891,3
1932,2985,1
1932,3363,1
1932,3449,1
1932,3465,1
1932,3554,1
1932,3592,1
1932,3613,1
1932,3625,1
1932,3647,1
1932,3670,1
1932,3742,1
1932,3811,1
1932,3818,1
1932,3875,1
1932,3955,1
1932,4045,1
1932,4093,1
1932,4160,2
1932,4230,1
1933,97,1
1933,225,1
1933,248,1
1933,253,1
1933,403,1
1933,412,1
1933,438,1
1933,455,1
1933,482,1
1933,607,1
1933,699,3
1933,710,1
1933,792,1
1933,914,1
1933,927,1
1933,1024,1
1933,1251,1
1933,1510,1
1933,1539,1
1933,1693,1
1933,1764,1
1933,1805,1
1933,1842,1
1933,1973,1
1933,2031,2
1933,2093,1
1933,2217,1
1933,2225,2
1933,2407,1
1933,2437,2
1933,2479,1
1933,2505,1
1933,2547,1
1933,2623,1
1933,2825,1
1933,2857,2
1933,2962,1
1933,2971,1
1933,3004,1
1933,3022,1
1933,3067,1
1933,3282,2
1933,3590,1
1933,3619,1
1933,3623,1
1933,3647,1
1933,3752,1
1933,3818,2
1933,3875,1
1933,3923,1
1933,3978,1
1933,4025,1
1933,4207,1
1933,4299,1
1934,228,3
1934,229,1
1934,235,2
1934,240,1
1934,284,1
1934,353,1
1934,412,1
1934,438,2
1934,477,2
1934,479,2
1934,495,4
1934,590,1
1934,596,1
1934,597,1
1934,605,1
1934,663,3
1934,780,1
1934,852,1
1934,890,1
1934,920,1
1934,922,1
1934,923,1
1934,956,2
1934,987,1
1934,1129,1
1934,1162,3
1934,1177,1
1934,1216,1
1934,1241,1
1934,1251,4
1934,1350,1
1934,1358,1
1934,1362,1
1934,1390,1
1934,1450,1
1934,1457,2
1934,1522,1
1934,1668,1
1934,1698,1
1934,1764,1
1934,1780,1
1934,1836,1
1934,1854,1
1934,2046,1
1934,2060,2
1934,2074,5
1934,2156,1
1934,2160,1
1934,2182,1
1934,2207,1
1934,2226,1
1934,2353,1
1934,2379,1
1934,2425,1
1934,2511,1
1934,2547,2
1934,2598,1
1934,2726,1
1934,2731,1
1934,2791,1
1934,2825,2
1934,2874,2
1934,2880,1
1934,2971,2
1934,2985,1
1934,3022,1
1934,3067,1
1934,3089,1
1934,3145,1
1934,3212,1
1934,3240,1
1934,3265,1
1934,3412,1
1934,3503,1
1934,3522,1
1934,3613,1
1934,3683,2
1934,3818,1
1934,3826,1
1934,3861,1
1934,3933,1
1934,4110,1
1934,4113,1
1934,4230,1
1934,4286,1
1935,304,3
1935,326,1
1935,462,2
1935,469,3
1935,597,1
1935,613,1
1935,637,1
1935,838,2
1935,872,1
1935,890,1
1935,970,1
1935,1211,1
1935,1511,1
1935,1671,1
1935,1693,1
1935,1766,1
1935,2123,1
1935,2166,1
1935,2328,1
1935,2430,1
1935,2498,2
1935,2591,1
1935,2598,1
1935,2820,1
1935,2985,1
1935,3012,1
1935,3446,1
1935,3507,1
1935,3547,1
1935,3613,2
1935,3818,1
1935,3867,1
1935,4184,1
1936,301,3
1936,356,2
1936,432,1
1936,469,1
1936,668,1
1936,818,1
1936,839,1
1936,906,2
1936,1036,2
1936,1120,1
1936,1124,1
1936,1266,1
1936,1500,1
1936,1553,1
1936,1574,1
1936,1678,1
1936,1804,1
1936,2026,3
1936,2053,2
1936,2078,1
1936,2123,1
1936,2166,1
1936,2182,1
1936,2268,1
1936,2300,1
1936,2329,3
1936,2435,1
1936,2465,2
1936,2522,1
1936,3038,1
1936,3113,1
1936,3225,1
1936,3507,2
1936,3514,1
1936,3528,1
1936,3547,1
1936,3591,1
1936,3596,1
1936,3736,2
1936,3814,1
1936,3858,3
1936,3874,2
1936,3875,1
1936,3906,1
1936,3987,3
1936,4088,1
1936,4288,1
1937,71,1
1937,123,1
1937,200,2
1937,239,2
1937,241,1
1937,251,1
1937,309,1
1937,312,1
1937,343,2
1937,438,8
1937,474,1
1937,495,1
1937,568,1
1937,607,1
1937,613,2
1937,679,1
1937,693,2
1937,697,1
1937,721,1
1937,783,2
1937,939,1
1937,948,1
1937,997,1
1937,1035,1
1937,1038,2
1937,1122,1
1937,1144,1
1937,1478,1
1937,1502,2
1937,1504,1
1937,1510,1
1937,1534,8
1937,1602,2
1937,1673,1
1937,1696,1
1937,1750,1
1937,1780,1
1937,1811,1
1937,1836,1
1937,1875,1
1937,1933,1
1937,1959,1
1937,2045,2
1937,2110,1
1937,2156,1
1937,2233,1
1937,2245,1
1937,2300,2
1937,2329,8
1937,2347,1
1937,2385,1
1937,2452,1
1937,2479,1
1937,2567,1
1937,2641,2
1937,2645,1
1937,2676,1
1937,2699,1
1937,2704,1
1937,2711,1
1937,2810,1
1937,2857,2
1937,2933,1
1937,2939,1
1937,2962,1
1937,3002,1
1937,3412,2
1937,3446,1
1937,3536,1
1937,3587,2
1937,3776,1
1937,3799,2
1937,3875,1
1937,3915,1
1937,3928,1
1937,4173,1
1937,4297,2
1938,117,2
1938,232,1
1938,251,1
1938,253,2
1938,304,1
1938,350,1
1938,446,1
1938,450,1
1938,469,2
1938,499,1
1938,506,1
1938,673,1
1938,839,2
1938,970,1
1938,987,2
1938,1064,1
1938,1079,1
1938,1163,1
1938,1318,1
1938,1336,1
1938,1355,1
1938,1357,1
1938,1510,1
1938,1552,1
1938,1574,1
1938,1665,1
1938,1677,1
1938,1679,1
1938,1780,1
1938,1795,1
1938,1874,1
1938,1892,1
1938,1929,1
1938,1957,1
1938,1963,2
1938,1983,1
1938,1997,1
1938,2046,1
1938,2071,1
1938,2093,1
1938,2136,1
1938,2252,3
1938,2256,2
1938,2329,1
1938,2362,1
1938,2430,1
1938,2503,1
1938,2565,1
1938,2599,1
1938,2694,1
1938,2734,4
1938,2737,1
1938,2810,1
1938,2888,1
1938,2903,1
1938,2971,1
1938,2984,2
1938,2985,3
1938,2993,2
1938,3012,1
1938,3029,2
1938,3088,1
1938,3108,1
1938,3118,1
1938,3131,2
1938,3161,1
1938,3204,1
1938,3238,2
1938,3296,1
1938,3335,2
1938,3421,1
1938,3446,1
1938,3482,5
1938,3553,1
1938,3596,1
1938,3752,2
1938,3930,1
1938,3987,1
1938,4005,1
1938,4047,1
1938,4132,1
1938,4181,4
1938,4186,1
1938,4299,1
1939,137,1
1939,326,1
1939,482,1
1939,495,1
1939,872,2
1939,906,2
1939,993,1
1939,1035,1
1939,1150,1
1939,1323,1
1939,1487,1
1939,2041,1
1939,2329,2
1939,2464,1
1939,2896,3
1939,3032,1
1939,3216,1
1939,3320,1
1939,3340,1
1939,3344,1
1939,3436,1
1939,3507,1
1939,3736,2
1939,3806,1
1939,3818,1
1939,3930,1
1939,4019,1
1939,4221,1
1940,137,2
1940,625,1
1940,780,2
1940,783,1
1940,964,1
1940,977,1
1940,1162,2
1940,1676,1
1940,1693,1
1940,1713,1
1940,2063,1
1940,2074,2
1940,2496,1
1940,2545,1
1940,2973,1
1940,2985,1
1940,3216,1
1940,3231,1
1940,3290,1
1940,3449,3
1940,3818,1
1940,3851,1
1940,4056,1
1940,4295,2
1941,287,1
1941,343,1
1941,370,1
1941,388,1
1941,482,1
1941,839,1
1941,857,1
1941,923,2
1941,970,2
1941,1051,1
1941,1083,1
1941,1137,1
1941,1208,1
1941,1211,4
1941,1484,2
1941,1626,4
1941,1627,1
1941,1660,1
1941,1674,1
1941,1776,1
1941,1983,1
1941,2041,1
1941,2074,1
1941,2144,1
1941,2147,2
1941,2251,1
1941,2459,2
1941,2507,1
1941,2518,1
1941,2633,1
1941,2891,2
1941,2954,1
1941,2962,1
1941,3211,1
1941,3290,1
1941,3388,1
1941,3446,2
1941,3647,1
1941,3708,1
1941,3746,1
1941,3818,1
1941,3845,1
1941,4013,1
1941,4234,1
1942,212,1
1942,326,1
1942,482,1
1942,495,1
1942,667,1
1942,733,1
1942,849,1
1942,870,1
1942,948,1
1942,960,1
1942,1035,1
1942,1151,1
1942,1167,1
1942,1196,1
1942,1381,1
1942,1424,1
1942,1432,1
1942,1513,3
1942,1680,1
1942,1720,2
1942,1854,1
1942,1908,1
1942,1927,1
1942,2006,1
1942,2041,1
1942,2130,1
1942,2329,1
1942,2576,1
1942,2648,1
1942,2649,1
1942,2758,1
1942,2868,1
1942,2896,3
1942,2976,1
1942,2987,3
1942,3129,1
1942,3216,1
1942,3250,1
1942,3282,2
1942,3384,1
1942,3507,3
1942,3540,2
1942,3567,2
1942,3688,1
1942,3818,1
1942,3858,1
1942,3874,2
1942,3939,1
1942,3955,3
1942,3978,2
1942,3999,1
1942,4074,2
1942,4207,1
1942,4221,2
1942,4293,1
1943,446,1
1943,482,2
1943,654,1
1943,839,1
1943,958,1
1943,1162,5
1943,1163,2
1943,1177,1
1943,1259,1
1943,1274,1
1943,1314,1
1943,1325,1
1943,1362,2
1943,1478,1
1943,1514,1
1943,1561,1
1943,1625,1
1943,1729,2
1943,1789,2
1943,1971,1
1943,1973,1
1943,1983,2
1943,2041,2
1943,2329,1
1943,2449,1
1943,2466,1
1943,2496,3
1943,2734,2
1943,2962,1
1943,2971,2
1943,2985,1
1943,2998,1
1943,3078,1
1943,3206,1
1943,3248,3
1943,3363,1
1943,3544,1
1943,3625,2
1943,3647,2
1943,3875,1
1943,3955,1
1943,4119,1
1943,4286,2
1943,4295,2
1944,273,1
1944,296,1
1944,301,1
1944,358,1
1944,380,1
1944,402,1
1944,477,2
1944,531,1
1944,590,1
1944,776,1
1944,787,1
1944,818,1
1944,842,1
1944,914,4
1944,1118,1
1944,1171,2
1944,1325,1
1944,1360,3
1944,1510,2
1944,1738,1
1944,1764,3
1944,1872,1
1944,1905,3
1944,2041,2
1944,2210,1
1944,2291,1
1944,2468,1
1944,2515,1
1944,2553,1
1944,2699,1
1944,2825,1
1944,3238,1
1944,3282,2
1944,3450,1
1944,3851,1
1944,4004,3
1944,4005,1
1944,4155,1
1944,4166,1
1944,4185,1
1944,4266,1
1945,77,1
1945,82,1
1945,224,1
1945,253,1
1945,640,1
1945,778,1
1945,780,1
1945,804,2
1945,1076,1
1945,1150,1
1945,1189,1
1945,1529,1
1945,1678,2
1945,1711,2
1945,1729,4
1945,1840,3
1945,1925,1
1945,1936,1
1945,1972,1
1945,2064,1
1945,2093,1
1945,2177,1
1945,2300,1
1945,2314,1
1945,2329,3
1945,2345,2
1945,2518,1
1945,2537,1
1945,2543,1
1945,2651,1
1945,2817,1
1945,2849,1
1945,2895,2
1945,2918,1
1945,2964,1
1945,3070,1
1945,3224,1
1945,3238,1
1945,3316,1
1945,3325,1
1945,3390,2
1945,3424,1
1945,3533,1
1945,3798,1
1945,3841,1
1945,4257,1
1945,4295,2
1946,77,2
1946,140,1
1946,167,1
1946,263,1
1946,314,2
1946,366,1
1946,469,1
1946,482,1
1946,564,1
